ID,Age,Gender,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Family_Communication,Weekend_Usage_Hours,Addiction_Level
1731,14,1,5,4.4,6,66,6,0.5,2,3,8,0,0.6,64,8,2.2,1.5,1.2,10,5.9,7.8
1732,14,0,4,10.6,5,94,6,0.4,7,4,9,1,0.3,77,10,1.7,0.0,0.4,7,3.5,10.0
1733,18,1,3,0.1,3,76,8,2.0,6,9,7,0,0.6,102,10,3.1,1.4,0.8,10,5.8,7.1
1734,16,0,0,6.9,4,70,7,1.5,9,1,10,0,1.3,40,12,2.7,1.9,1.1,10,8.4,10.0
1735,19,2,1,5.5,6,58,7,1.3,2,1,3,0,0.7,76,14,1.8,1.2,0.2,5,1.2,9.7
1736,16,2,2,8.0,7,83,0,0.0,8,7,4,1,1.2,131,7,3.9,0.2,1.2,3,9.4,10.0
1737,14,1,2,8.9,6,76,8,2.0,7,3,8,1,2.2,118,11,0.5,3.3,0.9,8,6.4,10.0
1738,15,2,0,4.0,6,60,4,1.7,2,4,2,1,0.7,21,12,2.3,1.5,1.9,3,7.1,7.2
1739,16,0,3,8.2,5,55,6,0.0,5,5,6,1,0.9,116,14,1.4,2.2,1.6,10,8.8,10.0
1740,16,0,2,6.1,5,55,5,0.0,10,1,7,1,0.7,90,9,2.5,3.1,1.4,10,7.0,10.0
1741,15,2,4,4.6,5,73,1,1.1,3,7,4,1,0.6,127,11,2.2,2.1,1.3,8,2.2,10.0
1742,14,1,2,3.8,6,70,5,1.1,7,4,5,0,0.9,74,19,2.3,0.0,0.4,1,4.2,8.2
1743,13,0,1,6.0,6,91,4,2.0,9,4,3,0,1.6,38,17,1.0,1.1,0.0,10,6.2,9.1
1744,16,1,3,7.0,8,99,8,0.9,6,5,8,1,1.1,51,5,4.4,1.7,2.9,7,9.0,10.0
1745,15,2,3,3.3,6,79,10,0.1,5,4,6,0,1.4,31,7,2.6,2.7,0.3,4,4.2,7.4
1746,14,0,3,4.5,6,67,0,1.0,9,3,9,1,1.8,95,16,3.8,1.9,0.2,2,5.6,10.0
1747,16,1,2,6.1,7,55,3,1.0,3,5,4,0,0.7,51,14,1.4,1.2,1.0,7,8.3,9.0
1748,14,0,0,3.1,5,97,9,1.3,2,4,7,0,0.1,21,7,2.7,0.1,0.5,8,6.0,5.1
1749,19,1,1,6.4,7,61,9,2.1,10,7,4,1,1.5,125,5,2.2,0.3,0.3,5,5.6,8.6
1750,19,1,2,7.1,5,66,3,0.9,10,10,10,1,0.8,48,6,2.9,0.8,1.6,1,6.3,10.0
1751,16,2,3,6.8,6,66,8,1.4,2,9,9,0,1.0,77,8,3.5,0.5,0.4,4,7.1,10.0
1752,17,2,2,5.3,6,84,3,1.5,5,7,7,1,0.2,56,6,1.0,1.6,0.8,10,2.8,6.8
1753,13,1,0,5.7,8,57,1,1.5,5,8,1,1,1.3,59,13,1.0,1.6,0.9,1,3.7,8.0
1754,13,0,5,4.8,9,55,3,1.2,6,3,4,1,1.8,87,20,2.1,3.1,1.3,10,2.1,10.0
1755,16,0,2,5.4,7,76,10,2.5,1,6,6,0,1.5,81,19,3.6,0.4,0.9,1,8.0,10.0
1756,15,2,5,3.9,4,64,3,1.3,9,10,8,1,0.9,136,20,2.2,0.9,0.6,2,5.0,10.0
1757,14,1,2,7.2,6,77,9,0.0,1,3,2,0,1.1,26,7,0.8,1.9,1.2,1,3.7,8.8
1758,15,2,2,4.9,6,94,0,1.4,3,1,9,1,0.5,142,13,4.8,0.0,1.2,10,6.8,10.0
1759,15,0,3,8.0,4,71,3,0.9,6,8,4,1,0.5,84,9,4.4,1.6,0.0,7,7.1,10.0
1760,13,1,0,7.8,5,82,8,1.6,1,6,4,1,0.6,65,5,3.4,1.7,0.8,4,5.9,10.0
1761,13,0,1,6.0,7,88,1,1.2,3,1,9,1,1.2,100,18,1.8,2.1,2.2,4,5.6,10.0
1762,13,1,1,6.0,7,98,9,1.7,1,5,5,0,0.4,55,10,3.9,0.0,0.1,5,8.2,9.2
1763,13,1,1,3.1,5,88,0,1.6,3,9,3,1,0.1,74,9,5.0,0.7,0.9,8,5.3,9.3
1764,19,0,3,7.6,6,93,0,1.4,1,6,7,0,0.3,27,7,2.4,2.2,0.5,5,8.5,10.0
1765,13,1,2,5.5,6,97,5,1.1,6,2,9,0,2.0,126,19,2.5,1.2,1.3,4,8.7,10.0
1766,17,0,2,7.0,6,91,3,0.4,4,10,7,0,0.0,45,5,2.7,2.2,0.8,3,6.1,10.0
1767,14,0,1,5.0,7,64,3,1.4,9,7,2,1,1.3,107,9,3.0,0.4,0.5,10,8.1,8.8
1768,16,1,4,3.6,7,66,8,1.4,5,8,7,1,1.2,36,9,2.0,1.5,1.0,5,4.7,6.0
1769,13,1,0,4.8,6,76,4,1.3,6,4,3,1,0.8,43,8,3.0,0.0,0.0,5,5.1,7.2
1770,15,1,0,5.1,8,54,5,2.1,5,2,5,1,1.5,97,17,2.3,1.9,1.2,8,4.0,10.0
1771,16,1,3,4.1,5,62,6,1.0,8,9,6,0,2.1,62,9,2.3,0.0,1.6,9,7.1,6.7
1772,18,2,3,8.2,5,52,8,0.9,9,10,3,1,1.4,53,8,2.7,1.6,0.6,8,8.4,10.0
1773,17,0,5,3.8,8,62,4,0.0,8,9,2,0,0.4,133,18,4.6,1.5,1.2,4,3.9,10.0
1774,19,0,0,2.2,7,86,5,1.4,1,3,8,1,1.0,64,5,1.5,2.3,0.7,7,8.9,4.5
1775,13,2,3,6.6,7,50,6,1.4,6,9,1,0,0.6,57,8,1.4,0.2,1.2,8,7.4,7.3
1776,18,1,3,4.9,7,85,8,0.6,4,6,5,1,2.5,55,10,2.9,0.9,1.8,1,6.1,8.0
1777,19,0,0,7.6,3,52,9,0.1,1,10,10,1,0.8,25,20,2.0,1.4,1.7,4,2.7,10.0
1778,15,1,2,5.7,6,55,2,0.0,5,1,10,0,1.4,35,18,5.0,0.5,0.0,9,4.9,10.0
1779,19,2,2,1.9,5,69,5,0.6,2,3,2,1,0.8,51,13,3.7,2.4,1.6,2,5.4,8.7
1780,16,1,2,6.1,7,51,10,0.3,10,5,10,0,1.2,127,5,0.9,2.7,1.6,3,3.9,9.3
1781,18,0,4,2.5,7,88,9,0.2,10,1,5,1,0.0,90,9,3.5,1.7,1.4,9,4.3,7.3
1782,17,1,0,6.4,6,88,0,0.5,9,4,8,1,0.9,109,17,2.5,3.1,1.0,8,4.3,10.0
1783,17,0,2,6.4,7,89,7,0.3,8,8,1,0,1.0,86,8,2.8,0.0,1.3,9,9.6,8.9
1784,15,1,3,4.7,4,77,2,1.0,5,9,3,0,1.4,77,5,3.3,1.3,1.2,4,7.7,9.5
1785,13,2,3,4.5,9,59,10,0.9,6,8,7,0,0.9,39,18,2.2,1.6,1.6,2,5.7,7.8
1786,16,1,2,5.4,3,85,8,0.1,4,3,7,1,0.3,148,20,3.0,1.7,1.0,5,8.0,10.0
1787,17,0,4,5.3,7,96,10,0.8,3,2,1,1,1.2,103,7,1.6,1.4,0.0,4,7.9,8.1
1788,16,0,1,2.2,6,67,6,0.5,9,8,5,0,1.9,48,19,2.8,4.0,1.7,2,2.8,10.0
1789,13,0,0,5.6,5,95,6,0.1,2,10,3,1,1.8,38,13,2.1,1.2,0.5,5,6.4,9.6
1790,18,0,5,8.8,7,85,5,1.4,10,8,1,1,0.6,134,19,1.9,1.0,0.8,8,3.7,10.0
1791,14,2,1,2.9,4,51,7,1.8,3,7,3,0,1.0,123,13,3.1,2.5,0.7,2,5.3,10.0
1792,16,0,5,3.4,9,60,0,0.0,3,3,6,0,0.5,76,5,2.3,2.7,1.0,1,7.1,6.2
1793,15,0,3,4.9,6,95,0,1.3,6,1,4,0,1.1,59,18,2.4,1.2,0.1,6,4.4,9.9
1794,19,2,3,5.8,5,63,4,0.2,3,2,7,0,1.2,115,18,1.8,2.3,0.4,5,8.6,10.0
1795,15,0,5,3.8,6,80,1,0.1,4,10,10,0,1.5,67,6,2.6,2.2,1.5,9,8.8,8.1
1796,18,1,0,5.6,6,73,4,2.2,10,6,1,0,0.7,34,16,3.1,0.5,1.6,9,5.9,10.0
1797,16,0,4,6.5,7,60,6,1.0,1,6,7,1,0.6,49,19,2.2,1.5,0.4,2,5.3,10.0
1798,13,2,1,5.2,7,65,1,2.7,5,7,3,1,0.8,22,7,1.8,3.2,0.0,4,6.4,8.5
1799,19,0,4,4.4,6,76,6,1.2,6,1,8,0,1.6,33,7,3.1,2.6,1.5,5,7.2,9.0
1800,19,0,5,3.8,5,80,1,0.4,2,4,3,1,0.9,71,6,1.7,2.5,0.3,2,7.6,8.0
1801,17,0,1,5.7,7,72,2,0.8,1,6,3,0,1.8,110,16,3.0,1.3,0.7,8,4.4,10.0
1802,13,1,2,5.6,6,51,4,1.1,3,1,2,1,1.6,122,11,2.1,1.7,1.3,1,6.9,10.0
1803,14,2,5,5.8,3,95,4,2.5,3,7,2,1,0.9,61,15,3.9,0.3,0.0,3,7.9,10.0
1804,14,2,3,4.9,9,98,8,1.5,6,6,9,1,0.5,57,16,2.1,0.8,1.6,7,9.6,7.3
1805,18,2,5,5.8,5,88,7,0.9,9,10,6,0,0.6,85,18,1.7,0.1,1.7,4,5.7,10.0
1806,16,0,3,5.3,5,73,6,1.3,7,5,6,0,1.5,138,13,1.4,2.7,1.1,4,4.0,10.0
1807,13,1,2,8.7,7,79,4,1.0,5,6,7,0,1.5,48,18,2.8,0.9,1.8,2,5.0,10.0
1808,13,1,3,2.2,4,68,9,0.0,3,9,3,0,0.9,137,7,1.7,1.0,0.0,10,4.1,7.0
1809,17,0,0,6.0,4,56,8,1.1,2,7,1,0,1.0,46,9,1.4,1.7,0.4,10,5.6,9.7
1810,13,2,0,3.9,3,67,4,0.4,7,2,4,0,1.7,91,20,2.0,1.4,0.8,7,7.8,10.0
1811,15,0,4,7.2,7,95,2,1.2,5,6,8,1,1.2,134,16,2.3,1.4,1.4,7,7.3,10.0
1812,15,2,1,4.5,6,51,9,1.7,1,8,5,1,0.8,46,11,0.9,0.8,0.5,10,10.7,6.1
1813,19,1,2,3.7,7,52,0,2.1,8,2,8,0,1.6,119,14,3.2,3.4,0.8,5,4.5,10.0
1814,14,0,4,2.4,7,91,8,0.0,6,10,9,1,0.7,136,12,2.5,2.6,0.5,8,6.7,9.0
1815,15,1,1,6.7,5,78,7,0.9,10,8,2,0,1.9,47,9,1.7,2.6,2.2,1,9.8,10.0
1816,13,0,1,4.9,9,63,9,1.6,9,7,9,0,1.1,90,8,3.2,2.6,1.0,1,5.9,9.4
1817,16,0,0,5.1,8,62,7,3.5,2,4,7,0,1.5,80,7,1.7,1.2,1.6,8,10.4,6.5
1818,18,0,0,8.0,6,76,5,1.4,7,10,7,1,0.8,50,15,4.0,1.6,0.0,8,11.3,10.0
1819,14,0,3,4.6,6,56,4,1.1,5,9,5,1,0.7,120,6,2.4,0.7,1.2,8,4.4,8.2
1820,14,2,5,5.0,7,55,9,2.2,10,4,7,0,0.9,86,16,2.1,2.1,1.0,5,7.0,10.0
1821,14,2,2,4.2,7,52,10,0.8,10,9,7,0,1.6,73,20,2.5,0.9,0.0,2,7.6,9.2
1822,17,0,1,5.6,4,84,5,0.9,1,2,5,0,0.8,89,20,2.4,2.1,1.2,10,5.0,10.0
1823,14,2,1,5.8,9,86,4,0.7,2,9,6,0,0.6,44,12,0.2,2.3,1.1,8,8.0,6.9
1824,15,2,5,4.4,3,57,0,1.0,4,10,1,0,0.5,27,5,2.7,1.0,0.8,3,1.1,8.0
1825,16,0,1,6.7,7,87,8,1.6,9,7,2,0,0.6,135,14,2.8,1.4,0.6,5,6.5,10.0
1826,16,0,4,5.8,7,87,9,1.1,10,1,1,1,1.5,71,8,2.3,0.6,2.7,4,6.2,7.9
1827,18,2,4,6.6,3,71,3,2.2,2,9,1,1,1.2,145,13,3.1,1.4,1.7,5,5.6,10.0
1828,17,0,0,7.6,3,81,7,0.7,8,6,7,1,2.1,50,6,1.6,0.0,1.3,7,10.1,9.4
1829,14,1,3,6.4,5,82,7,0.5,1,9,9,1,0.3,64,12,5.0,0.3,0.0,2,8.7,10.0
1830,16,0,0,1.7,5,68,9,2.7,5,3,6,0,1.6,124,8,2.4,1.0,1.1,10,6.7,6.6
1831,16,2,5,5.6,7,85,10,0.9,8,10,5,0,0.7,141,14,2.5,0.0,1.5,2,8.3,10.0
1832,13,0,3,2.9,8,50,1,0.0,6,4,2,1,0.7,53,18,2.7,2.9,1.0,1,3.7,9.0
1833,17,1,1,4.2,6,87,9,0.2,9,6,6,1,1.0,117,13,1.3,2.3,1.1,10,2.3,9.3
1834,14,2,0,4.9,6,91,3,2.3,7,5,7,0,1.5,77,16,3.0,1.9,0.6,7,2.1,10.0
1835,17,0,2,3.8,9,75,8,0.8,6,10,4,1,1.4,115,10,1.0,2.6,2.2,5,6.3,6.8
1836,14,2,5,7.1,5,82,0,0.8,10,9,10,1,1.3,28,15,2.2,0.7,0.6,3,3.2,10.0
1837,18,2,5,5.5,5,100,8,1.8,7,3,3,1,1.5,148,20,2.7,0.7,1.5,5,6.1,10.0
1838,15,1,4,4.3,6,59,10,0.6,4,3,6,0,0.6,88,15,2.0,0.3,0.2,8,2.6,8.3
1839,15,0,1,2.6,7,78,7,1.4,7,10,8,0,1.5,129,20,3.3,3.2,0.2,3,8.1,10.0
1840,18,1,3,3.4,8,51,9,0.3,10,10,2,0,0.6,98,6,2.6,2.3,1.7,4,2.7,7.5
1841,17,2,2,3.5,7,65,4,1.2,2,8,8,1,0.1,113,12,0.8,0.6,1.2,2,6.0,6.0
1842,15,0,0,7.0,7,87,5,0.0,7,6,10,0,0.9,32,18,2.0,0.0,0.6,2,4.7,9.4
1843,17,1,5,4.3,3,56,8,1.0,2,6,3,1,1.1,22,11,1.6,1.6,0.4,7,3.1,8.2
1844,18,2,5,7.5,5,54,2,0.6,5,2,1,1,1.8,106,18,1.8,1.2,2.8,9,6.6,10.0
1845,14,0,1,4.6,7,58,7,0.8,9,5,2,0,0.8,55,14,2.1,1.4,2.5,10,4.7,8.4
1846,15,2,1,4.7,8,87,7,1.1,10,4,8,1,1.3,87,12,3.1,1.4,1.0,10,3.2,8.9
1847,19,1,5,5.3,4,85,7,2.0,9,3,3,0,1.6,49,14,2.4,1.4,1.0,10,5.3,10.0
1848,16,0,2,6.6,7,99,10,3.4,8,6,1,0,1.2,127,12,3.4,2.9,1.6,5,8.1,10.0
1849,13,0,3,4.2,6,70,5,1.0,8,9,1,1,1.8,71,5,1.7,2.4,1.1,7,5.0,7.5
1850,15,2,3,5.4,8,61,4,0.2,9,9,5,1,1.6,95,18,3.4,3.1,1.2,4,4.0,10.0
1851,15,0,4,1.2,8,77,2,1.3,1,2,4,0,0.8,150,17,2.9,2.3,0.9,9,6.9,8.7
1852,13,0,3,3.6,7,51,3,0.3,3,1,10,0,0.9,81,12,2.9,1.5,1.4,7,7.5,8.2
1853,16,0,4,4.1,6,80,6,1.3,9,2,9,1,1.0,149,14,1.8,1.9,1.2,1,5.8,10.0
1854,16,0,5,6.1,7,70,7,0.7,7,4,6,1,1.0,123,9,2.9,1.0,1.0,4,5.1,10.0
1855,19,1,4,3.5,4,73,0,2.0,7,3,5,0,0.2,60,9,1.7,1.9,0.5,9,6.1,7.8
1856,19,2,3,2.3,4,61,2,0.3,2,9,3,0,0.2,78,9,1.9,3.1,0.5,9,6.2,8.4
1857,13,0,3,5.3,5,83,5,1.4,2,2,8,0,0.4,97,5,2.7,0.9,2.3,5,4.7,8.9
1858,17,0,0,4.5,6,72,9,2.0,6,9,10,1,1.1,93,14,3.1,0.8,0.7,9,4.1,9.9
1859,15,0,1,6.6,4,61,3,1.0,6,3,6,1,1.3,86,13,2.2,3.2,0.7,5,5.4,10.0
1860,14,2,4,2.5,9,59,4,1.7,3,6,6,0,0.9,46,9,1.6,0.9,0.8,6,3.3,2.8
1861,16,2,3,4.1,6,99,8,0.0,10,2,6,0,2.2,31,13,1.8,2.2,1.7,10,6.3,7.9
1862,16,1,5,1.7,7,92,7,1.9,6,8,5,1,1.7,39,12,3.8,1.1,1.3,8,6.6,6.1
1863,15,2,1,7.6,5,56,1,0.0,7,1,7,0,1.0,75,14,1.6,1.1,1.4,6,4.1,10.0
1864,18,0,5,3.9,7,80,3,2.7,10,4,4,1,0.7,92,16,1.1,2.5,0.3,3,6.3,8.9
1865,18,2,5,6.2,7,58,10,0.7,3,6,4,1,1.0,31,12,2.3,0.5,2.4,7,7.5,8.4
1866,14,1,1,7.3,6,99,2,1.8,1,2,9,0,0.7,30,9,3.8,1.1,0.6,7,6.4,10.0
1867,18,2,5,8.4,6,75,0,1.8,1,6,4,1,1.3,48,10,1.3,1.7,0.3,5,3.8,10.0
1868,15,1,5,0.6,7,100,5,1.3,6,8,2,0,1.0,65,13,2.9,2.1,1.4,3,4.6,5.6
1869,15,2,4,7.1,4,66,3,0.6,10,7,1,0,0.4,121,14,3.2,1.4,0.8,3,5.5,10.0
1870,15,2,5,3.3,5,51,2,1.6,5,2,3,0,0.8,102,15,0.6,1.8,0.8,1,3.5,8.1
1871,14,1,5,1.3,7,66,5,1.7,1,3,1,1,1.7,69,16,2.8,2.1,0.6,10,3.3,7.0
1872,18,0,5,5.6,6,87,3,1.0,7,5,3,0,0.6,118,13,2.4,0.6,1.1,7,2.9,10.0
1873,15,1,2,3.4,6,99,8,0.2,10,5,10,0,1.3,85,19,2.0,1.6,0.3,4,4.2,9.4
1874,17,0,3,3.5,7,55,5,0.0,10,9,3,1,1.4,133,7,1.8,3.0,2.1,4,4.0,8.6
1875,15,1,4,4.3,4,57,5,1.9,8,9,5,0,0.5,116,14,3.2,1.2,0.0,4,5.4,10.0
1876,14,1,0,5.1,7,88,4,2.2,5,5,5,1,0.6,105,11,2.9,1.9,1.4,6,8.2,10.0
1877,15,1,1,2.5,6,75,7,0.0,10,5,7,0,0.9,112,12,3.5,2.6,1.5,9,5.6,10.0
1878,17,1,3,6.3,3,71,2,0.5,5,9,10,0,0.8,120,7,2.5,1.8,0.8,5,5.7,10.0
1879,16,1,1,4.5,6,77,7,0.0,5,9,7,1,1.1,114,17,2.4,1.6,1.4,6,5.7,10.0
1880,14,1,1,5.0,6,51,6,0.0,10,7,9,0,0.4,150,9,1.7,0.6,0.7,1,5.9,8.7
1881,17,1,3,8.5,9,69,4,0.5,8,6,7,0,1.6,119,13,1.8,2.1,1.0,10,5.5,10.0
1882,15,2,1,4.9,6,85,3,0.7,10,7,1,1,0.6,88,10,3.7,2.2,0.8,5,3.4,10.0
1883,17,0,3,6.2,7,59,1,1.4,2,1,1,0,1.3,84,19,2.4,2.0,2.6,5,9.6,10.0
1884,13,1,2,1.3,3,68,9,1.0,1,10,9,1,1.4,95,5,2.1,0.0,0.7,2,7.7,4.6
1885,15,0,3,2.3,4,54,7,1.3,10,4,10,1,1.9,97,12,0.9,3.1,1.7,5,12.3,8.6
1886,16,2,3,5.7,6,87,10,1.0,1,7,4,1,0.1,142,19,1.6,1.6,0.0,2,6.5,10.0
1887,15,1,3,5.5,10,61,0,0.5,8,9,7,0,0.7,81,10,2.7,1.2,0.4,5,6.7,8.0
1888,13,2,0,4.4,6,52,10,1.1,2,5,4,0,1.3,57,6,3.7,0.0,1.0,3,9.3,7.3
1889,16,0,4,2.0,5,68,6,0.4,3,5,2,0,1.4,30,16,1.2,1.0,2.7,9,6.1,5.4
1890,13,2,5,4.8,6,99,0,0.5,1,4,9,1,1.1,143,12,2.2,1.5,0.7,8,5.5,10.0
1891,15,0,4,6.4,6,65,4,0.2,5,5,8,1,1.0,53,19,1.8,3.3,0.5,9,6.9,10.0
1892,17,0,5,2.6,8,72,5,1.5,6,6,6,0,1.4,127,15,3.5,0.5,1.4,1,5.0,7.7
1893,15,2,4,7.1,7,74,3,0.6,4,3,9,1,1.2,87,8,0.0,1.9,0.0,9,8.6,8.4
1894,17,2,2,6.5,4,81,10,2.4,4,8,5,1,1.6,20,11,3.9,0.0,0.8,10,7.3,10.0
1895,19,2,4,5.6,7,87,0,2.0,4,5,6,1,0.7,98,10,2.4,3.4,0.1,2,8.4,10.0
1896,16,1,5,4.1,5,72,7,0.9,6,3,8,1,1.0,30,6,1.3,1.3,2.0,7,5.4,5.9
1897,18,1,5,5.1,4,94,8,1.0,2,4,9,1,0.0,84,19,2.0,1.9,0.8,4,6.5,10.0
1898,19,1,3,2.8,7,99,5,1.3,1,5,5,0,1.0,86,13,2.5,1.8,1.4,2,1.3,7.5
1899,18,1,4,5.9,4,63,1,1.4,8,7,8,0,0.9,119,17,1.5,3.1,1.4,10,9.6,10.0
1900,13,1,0,1.4,7,79,10,0.1,1,8,4,1,0.7,21,6,1.8,0.3,0.4,1,6.3,1.4
1901,19,2,1,6.4,6,72,9,0.4,8,1,8,1,1.4,105,19,2.1,1.4,1.6,10,5.3,10.0
1902,18,1,1,3.4,8,81,7,0.3,2,7,3,1,1.0,98,17,2.2,2.2,1.2,9,8.1,9.0
1903,15,0,1,5.5,6,100,8,0.7,10,9,8,1,0.7,58,19,2.7,0.5,0.8,9,4.8,10.0
1904,19,0,2,3.1,4,69,1,0.8,8,6,8,1,1.5,71,16,2.1,0.9,2.6,7,12.0,8.6
1905,17,0,3,6.3,8,84,8,1.6,9,8,5,1,1.4,58,5,3.2,1.7,0.5,8,8.1,9.2
1906,17,1,2,5.4,7,83,5,1.8,4,2,2,1,0.6,91,14,1.5,2.7,0.7,10,5.0,10.0
1907,18,0,3,5.1,5,98,5,0.3,6,2,3,0,0.6,45,6,2.8,0.3,1.2,8,9.3,7.5
1908,17,0,1,7.1,7,85,6,0.0,9,7,5,0,1.1,92,11,2.8,1.3,0.0,8,7.5,10.0
1909,19,0,0,7.0,5,69,10,1.7,5,4,9,1,0.8,114,5,1.9,0.7,1.2,10,5.8,10.0
1910,15,1,1,7.2,8,96,4,1.0,9,1,2,1,0.8,24,5,2.9,0.8,1.1,10,9.6,8.2
1911,16,0,4,4.5,6,80,7,1.4,6,1,5,0,1.1,49,15,3.4,1.2,1.7,2,6.8,9.7
1912,14,2,3,3.3,8,72,5,1.5,9,8,7,1,0.6,67,15,2.7,2.3,0.7,10,4.4,8.5
1913,15,1,5,3.9,5,70,10,1.1,2,6,4,0,0.8,51,10,1.3,1.8,0.2,1,4.0,7.3
1914,14,2,4,5.2,6,70,9,1.1,4,7,3,0,1.0,84,15,1.3,0.8,0.9,7,6.8,8.6
1915,18,1,5,2.5,7,82,4,0.9,9,3,1,0,1.6,43,18,1.8,2.7,2.3,4,6.7,7.7
1916,18,0,0,6.9,7,79,4,0.9,6,4,7,0,0.9,73,12,2.9,1.6,0.7,4,4.1,10.0
1917,14,1,1,1.3,8,62,0,1.1,1,1,7,1,1.6,135,11,2.3,1.7,1.7,9,7.8,5.8
1918,17,0,1,7.5,6,58,5,0.1,6,2,7,1,1.0,77,16,0.9,0.9,1.7,6,7.6,10.0
1919,14,0,5,3.0,6,81,1,0.5,4,8,6,1,1.6,103,6,2.4,1.0,0.7,4,5.1,6.6
1920,13,1,2,4.5,6,84,4,1.0,6,9,3,0,1.0,48,12,1.8,1.7,0.5,6,3.6,7.9
1921,14,2,1,4.1,3,93,9,0.7,7,4,5,0,1.1,81,15,3.6,1.2,1.7,3,4.7,10.0
1922,18,2,5,4.3,6,64,9,0.2,2,4,6,0,0.4,123,5,3.8,0.0,0.3,4,4.7,8.2
1923,19,1,3,7.2,9,86,4,1.2,3,3,5,0,1.1,140,20,1.9,0.0,0.9,5,8.3,10.0
1924,14,2,5,5.3,6,82,7,1.7,10,6,4,0,1.2,59,17,3.1,1.3,0.6,8,10.0,10.0
1925,18,0,0,0.8,8,59,8,0.9,4,6,7,0,1.0,138,9,3.3,2.9,1.0,7,10.0,7.1
1926,15,2,2,5.6,6,53,5,1.5,5,7,8,0,0.8,82,10,1.5,0.6,1.7,9,6.0,8.2
1927,16,2,1,7.7,5,62,6,0.5,8,6,5,0,1.5,46,5,2.5,2.5,0.5,10,3.8,10.0
1928,17,2,3,3.6,4,95,3,0.1,9,9,3,1,1.3,89,10,3.9,2.1,2.4,10,5.8,10.0
1929,14,2,3,6.1,4,68,0,2.4,6,8,5,0,0.8,87,19,4.2,0.0,1.7,8,5.1,10.0
1930,13,2,5,4.2,3,93,4,1.2,2,2,7,0,1.1,96,14,3.2,1.7,0.9,7,8.1,10.0
1931,13,0,4,4.8,7,68,6,1.3,4,9,2,1,1.4,53,16,3.6,0.8,1.0,9,7.2,9.9
1932,18,2,1,7.8,7,57,2,0.2,6,1,6,0,1.3,147,19,0.0,2.0,0.0,7,8.3,10.0
1933,17,0,1,5.0,7,67,10,1.3,9,3,2,0,1.1,65,12,1.7,0.8,0.6,10,5.9,7.7
1934,18,2,0,5.3,8,98,4,0.0,7,2,1,1,0.9,59,10,2.5,0.5,1.5,1,10.5,7.0
1935,16,0,2,4.8,6,65,4,1.1,10,4,3,0,0.4,67,6,3.9,2.0,0.9,10,6.8,9.9
1936,14,1,4,8.5,6,75,1,0.9,3,3,10,0,1.1,149,12,3.2,0.0,0.7,8,2.9,10.0
1937,17,1,5,8.4,7,75,0,0.7,8,9,1,1,1.5,46,17,2.2,1.4,0.1,6,7.3,10.0
1938,19,2,3,4.4,7,87,6,0.1,10,10,8,1,1.0,102,17,1.1,1.5,1.8,10,3.7,8.7
1939,17,2,5,5.2,7,86,2,0.9,10,4,6,1,1.5,50,19,2.6,1.0,2.4,6,5.2,10.0
1940,17,2,3,4.0,7,79,2,1.6,7,4,1,0,1.9,112,14,4.0,2.1,1.0,10,5.5,10.0
1941,13,0,1,2.9,4,63,0,0.0,3,8,4,0,1.0,90,19,1.6,0.6,0.4,8,6.9,8.4
1942,14,1,5,5.5,8,84,7,0.9,10,7,2,0,1.1,133,20,2.8,2.4,0.0,4,7.5,10.0
1943,19,1,2,6.3,6,98,0,0.7,2,6,10,1,0.5,113,14,3.2,0.4,1.3,2,2.0,10.0
1944,19,0,2,6.1,4,92,7,1.3,4,6,8,0,1.2,30,12,2.1,2.4,1.7,4,6.7,10.0
1945,15,0,5,5.9,3,50,7,1.4,4,6,3,1,1.3,129,14,1.4,1.4,0.4,2,9.3,10.0
1946,17,2,1,2.5,6,84,4,1.1,7,4,6,0,0.9,38,20,3.0,2.4,0.0,3,3.8,9.4
1947,16,1,3,4.9,5,75,1,0.6,7,2,6,0,1.5,44,6,1.8,1.0,0.3,4,9.1,6.9
1948,16,0,0,8.0,8,51,5,1.5,8,7,6,0,0.3,68,14,1.7,1.7,1.4,9,9.0,10.0
1949,16,0,4,4.7,5,92,2,2.1,6,5,6,0,1.2,110,20,2.0,1.8,1.5,2,7.3,10.0
1950,14,2,0,5.1,5,76,8,0.2,6,8,2,1,0.0,145,11,4.3,2.0,0.3,7,4.1,10.0
1951,14,0,0,6.0,5,89,0,0.8,5,6,4,0,0.6,140,15,2.7,0.0,1.0,5,5.3,10.0
1952,18,0,3,4.6,4,80,9,2.1,3,7,5,1,1.0,99,6,3.6,1.0,0.5,7,4.9,10.0
1953,13,1,5,6.9,8,60,1,0.7,2,4,9,0,1.6,140,16,2.8,3.1,1.3,8,5.8,10.0
1954,16,0,4,3.4,8,63,1,1.8,1,3,3,0,2.5,110,6,4.9,1.1,2.2,8,3.2,8.5
1955,15,0,4,4.8,5,58,5,1.2,6,10,4,1,1.3,21,15,2.7,0.5,1.5,10,7.3,8.9
1956,17,2,5,4.7,6,100,3,0.3,9,2,6,0,1.5,46,18,2.9,1.9,2.0,8,8.1,10.0
